subj,age,gender,handed,block,cond,setsize,rt,resp,acc,exp
2,25,M,R,Animals,within,2,0.63356,z,1,exp1a
2,25,M,R,Animals,within,2,0.41752,m,1,exp1a
2,25,M,R,Animals,within,2,0.46572,m,1,exp1a
2,25,M,R,Animals,within,2,0.501145,m,1,exp1a
2,25,M,R,Animals,within,2,0.5003,m,1,exp1a
2,25,M,R,Animals,within,2,0.578225,m,1,exp1a
2,25,M,R,Animals,within,2,0.58113,m,1,exp1a
2,25,M,R,Animals,within,2,0.598225,m,1,exp1a
2,25,M,R,Animals,within,2,0.61044,z,1,exp1a
2,25,M,R,Animals,within,2,0.499655,z,1,exp1a
2,25,M,R,Animals,within,2,0.481155,m,1,exp1a
2,25,M,R,Animals,within,2,0.57201,z,1,exp1a
2,25,M,R,Animals,within,2,0.53547,m,1,exp1a
2,25,M,R,Animals,within,2,0.62006,z,1,exp1a
2,25,M,R,Animals,within,2,0.661005,m,1,exp1a
2,25,M,R,Animals,within,2,0.567505,z,1,exp1a
2,25,M,R,Animals,within,2,0.430295,m,1,exp1a
2,25,M,R,Animals,within,4,0.70355,z,1,exp1a
2,25,M,R,Animals,within,4,0.65016,z,1,exp1a
2,25,M,R,Animals,within,4,0.6904,m,1,exp1a
2,25,M,R,Animals,within,4,0.65785,z,1,exp1a
2,25,M,R,Animals,within,4,0.54686,m,1,exp1a
2,25,M,R,Animals,within,4,0.496215,m,1,exp1a
2,25,M,R,Animals,within,4,0.598315,m,1,exp1a
2,25,M,R,Animals,within,4,0.646145,m,1,exp1a
2,25,M,R,Animals,within,4,0.59971,z,1,exp1a
2,25,M,R,Animals,within,4,0.627825,m,1,exp1a
2,25,M,R,Animals,within,4,0.600495,m,1,exp1a
2,25,M,R,Animals,within,4,0.63114,m,1,exp1a
2,25,M,R,Animals,within,4,0.60787,m,1,exp1a
2,25,M,R,Animals,within,4,0.662095,m,1,exp1a
2,25,M,R,Animals,within,4,0.60047,m,1,exp1a
2,25,M,R,Animals,within,4,0.612545,m,1,exp1a
2,25,M,R,Animals,within,4,0.559875,m,1,exp1a
2,25,M,R,Animals,within,4,0.491975,m,1,exp1a
2,25,M,R,Animals,within,4,0.60138,m,1,exp1a
2,25,M,R,Animals,within,4,0.545705,m,1,exp1a
2,25,M,R,Animals,within,4,0.497735,m,1,exp1a
2,25,M,R,Animals,within,4,0.72041,z,1,exp1a
2,25,M,R,Animals,within,4,0.894355,m,1,exp1a
2,25,M,R,Animals,within,4,0.898305,z,1,exp1a
2,25,M,R,Animals,within,4,0.57778,m,1,exp1a
2,25,M,R,Animals,within,4,0.578305,m,1,exp1a
2,25,M,R,Animals,within,4,0.61502,z,1,exp1a
2,25,M,R,Animals,within,4,0.659655,m,1,exp1a
2,25,M,R,Animals,within,4,0.678615,m,1,exp1a
2,25,M,R,Animals,within,4,0.71315,m,1,exp1a
2,25,M,R,Animals,within,4,0.68232,z,1,exp1a
2,25,M,R,Animals,within,4,0.766225,z,1,exp1a
2,25,M,R,Animals,within,4,0.699805,z,1,exp1a
2,25,M,R,Animals,within,8,0.585075,m,1,exp1a
2,25,M,R,Animals,within,8,0.63258,m,1,exp1a
2,25,M,R,Animals,within,8,0.60113,m,1,exp1a
2,25,M,R,Animals,within,8,0.60468,m,1,exp1a
2,25,M,R,Animals,within,8,0.617025,z,1,exp1a
2,25,M,R,Animals,within,8,0.581055,m,1,exp1a
2,25,M,R,Animals,within,8,0.60064,z,1,exp1a
2,25,M,R,Animals,within,8,0.60214,m,1,exp1a
2,25,M,R,Animals,within,8,0.59785,m,1,exp1a
2,25,M,R,Animals,within,8,0.60129,z,1,exp1a
2,25,M,R,Animals,within,8,0.535475,z,1,exp1a
2,25,M,R,Animals,within,8,0.585175,m,1,exp1a
2,25,M,R,Animals,within,8,0.56458,m,1,exp1a
2,25,M,R,Animals,within,8,0.581865,z,1,exp1a
2,25,M,R,Animals,within,8,0.69466,m,1,exp1a
2,25,M,R,Animals,within,8,1.03871,z,1,exp1a
2,25,M,R,Animals,within,8,0.58201,m,1,exp1a
2,25,M,R,Animals,within,8,0.625405,m,1,exp1a
2,25,M,R,Animals,within,8,0.62351,z,1,exp1a
2,25,M,R,Animals,within,8,0.66763,m,1,exp1a
2,25,M,R,Animals,within,8,0.64558,m,1,exp1a
2,25,M,R,Animals,within,8,0.78103,m,1,exp1a
2,25,M,R,Animals,within,8,0.829255,m,1,exp1a
2,25,M,R,Animals,within,8,0.606355,z,1,exp1a
2,25,M,R,Animals,within,8,0.5483,m,1,exp1a
2,25,M,R,Animals,within,8,1.055025,m,1,exp1a
2,25,M,R,Animals,within,8,1.003555,z,1,exp1a
2,25,M,R,Animals,within,8,0.43327,m,1,exp1a
2,25,M,R,Animals,within,8,0.613445,m,1,exp1a
2,25,M,R,Animals,within,8,0.716585,m,1,exp1a
2,25,M,R,Animals,within,8,0.673175,z,1,exp1a
2,25,M,R,Animals,within,8,0.61178,m,1,exp1a
2,25,M,R,Animals,within,8,0.6375,z,1,exp1a
2,25,M,R,Animals,within,8,0.601855,m,1,exp1a
2,25,M,R,Animals,within,8,0.80501,z,1,exp1a
2,25,M,R,Animals,within,16,0.776955,m,1,exp1a
2,25,M,R,Animals,within,16,0.597425,m,1,exp1a
2,25,M,R,Animals,within,16,0.612125,m,1,exp1a
2,25,M,R,Animals,within,16,0.528375,m,1,exp1a
2,25,M,R,Animals,within,16,0.584255,m,1,exp1a
2,25,M,R,Animals,within,16,0.63077,z,1,exp1a
2,25,M,R,Animals,within,16,1.101095,m,1,exp1a
2,25,M,R,Animals,within,16,0.621415,z,1,exp1a
2,25,M,R,Animals,within,16,0.702615,m,1,exp1a
2,25,M,R,Animals,within,16,0.579345,m,1,exp1a
2,25,M,R,Animals,within,16,0.61639,z,1,exp1a
2,25,M,R,Animals,within,16,0.651645,m,1,exp1a
2,25,M,R,Animals,within,16,0.878075,m,1,exp1a
2,25,M,R,Animals,within,16,0.719955,z,1,exp1a
2,25,M,R,Animals,within,16,0.683585,z,1,exp1a
2,25,M,R,Animals,within,16,0.702415,z,1,exp1a
2,25,M,R,Animals,within,16,0.67185,m,1,exp1a
2,25,M,R,Animals,within,16,0.596185,z,1,exp1a
2,25,M,R,Animals,within,16,0.83239,m,1,exp1a
2,25,M,R,Animals,within,16,0.81118,m,1,exp1a
2,25,M,R,Animals,within,16,0.843725,m,1,exp1a
2,25,M,R,Animals,within,16,0.74905,z,1,exp1a
2,25,M,R,Animals,within,16,0.736245,z,1,exp1a
2,25,M,R,Animals,within,16,0.63346,z,1,exp1a
2,25,M,R,Animals,within,16,0.576555,m,1,exp1a
2,25,M,R,Animals,within,16,0.648265,m,1,exp1a
2,25,M,R,Animals,within,16,0.71498,m,1,exp1a
2,25,M,R,Animals,within,16,0.63886,m,1,exp1a
2,25,M,R,Animals,within,16,0.79776,z,1,exp1a
2,25,M,R,Animals,within,16,0.931035,m,1,exp1a
2,25,M,R,Animals,within,16,0.84536,m,1,exp1a
2,25,M,R,Animals,within,16,0.728855,m,1,exp1a
2,25,M,R,Animals,within,16,0.864685,m,1,exp1a
3,21,F,R,Animals,between,1,0.54948,m,1,exp1a
3,21,F,R,Animals,between,1,0.558965,m,1,exp1a
3,21,F,R,Animals,between,1,0.479825,m,1,exp1a
3,21,F,R,Animals,between,1,0.55779,m,1,exp1a
3,21,F,R,Animals,between,1,0.48368,m,1,exp1a
3,21,F,R,Animals,between,1,0.513685,m,1,exp1a
3,21,F,R,Animals,between,1,0.4139,m,1,exp1a
3,21,F,R,Animals,between,1,0.367905,m,1,exp1a
3,21,F,R,Animals,between,1,0.45143,m,1,exp1a
3,21,F,R,Animals,between,1,0.515745,m,1,exp1a
3,21,F,R,Animals,between,1,0.583935,m,1,exp1a
3,21,F,R,Animals,between,1,0.578465,m,1,exp1a
3,21,F,R,Animals,between,1,0.606665,m,1,exp1a
3,21,F,R,Animals,between,1,0.58393,m,1,exp1a
3,21,F,R,Animals,between,1,0.6221,m,1,exp1a
3,21,F,R,Animals,between,1,0.48568,m,1,exp1a
3,21,F,R,Animals,between,1,0.513265,m,1,exp1a
3,21,F,R,Animals,between,1,0.5705,m,1,exp1a
3,21,F,R,Animals,between,1,0.565575,m,1,exp1a
3,21,F,R,Animals,between,1,0.46078,m,1,exp1a
3,21,F,R,Animals,between,1,0.51613,m,1,exp1a
3,21,F,R,Animals,between,1,0.42828,m,1,exp1a
3,21,F,R,Animals,between,1,0.45889,m,1,exp1a
3,21,F,R,Animals,between,1,0.47656,m,1,exp1a
3,21,F,R,Animals,between,2,0.54185,m,1,exp1a
3,21,F,R,Animals,between,2,0.480705,m,1,exp1a
3,21,F,R,Animals,between,2,0.454785,m,1,exp1a
3,21,F,R,Animals,between,2,0.49748,m,1,exp1a
3,21,F,R,Animals,between,2,0.476475,m,1,exp1a
3,21,F,R,Animals,between,2,0.46218,m,1,exp1a
3,21,F,R,Animals,between,2,0.525445,m,1,exp1a
3,21,F,R,Animals,between,2,0.51726,m,1,exp1a
3,21,F,R,Animals,between,2,0.46829,m,1,exp1a
3,21,F,R,Animals,between,2,0.606325,m,1,exp1a
3,21,F,R,Animals,between,2,0.54277,m,1,exp1a
3,21,F,R,Animals,between,2,0.50936,m,1,exp1a
3,21,F,R,Animals,between,2,0.506415,m,1,exp1a
3,21,F,R,Animals,between,2,0.4111,m,1,exp1a
3,21,F,R,Animals,between,2,0.437195,m,1,exp1a
3,21,F,R,Animals,between,2,0.43808,m,1,exp1a
3,21,F,R,Animals,between,2,0.457045,m,1,exp1a
3,21,F,R,Animals,between,2,0.495565,m,1,exp1a
3,21,F,R,Animals,between,2,0.455915,m,1,exp1a
3,21,F,R,Animals,between,2,0.54056,m,1,exp1a
3,21,F,R,Animals,between,2,0.44878,m,1,exp1a
3,21,F,R,Animals,between,2,0.51726,m,1,exp1a
3,21,F,R,Animals,between,2,0.49764,m,1,exp1a
3,21,F,R,Animals,between,2,0.589945,m,1,exp1a
3,21,F,R,Animals,between,4,0.71401,m,1,exp1a
3,21,F,R,Animals,between,4,0.56033,m,1,exp1a
3,21,F,R,Animals,between,4,0.49945,m,1,exp1a
3,21,F,R,Animals,between,4,0.462705,m,1,exp1a
3,21,F,R,Animals,between,4,0.503975,m,1,exp1a
3,21,F,R,Animals,between,4,0.536355,m,1,exp1a
3,21,F,R,Animals,between,4,0.512515,m,1,exp1a
3,21,F,R,Animals,between,4,0.51237,m,1,exp1a
3,21,F,R,Animals,between,4,0.568095,m,1,exp1a
3,21,F,R,Animals,between,4,0.62389,m,1,exp1a
3,21,F,R,Animals,between,4,0.58543,m,1,exp1a
3,21,F,R,Animals,between,4,0.647625,m,1,exp1a
3,21,F,R,Animals,between,4,0.57561,m,1,exp1a
3,21,F,R,Animals,between,4,0.60813,m,1,exp1a
3,21,F,R,Animals,between,4,0.55222,m,1,exp1a
3,21,F,R,Animals,between,4,0.536025,m,1,exp1a
3,21,F,R,Animals,between,4,0.479525,m,1,exp1a
3,21,F,R,Animals,between,4,0.550515,m,1,exp1a
3,21,F,R,Animals,between,4,0.51772,m,1,exp1a
3,21,F,R,Animals,between,4,0.50045,m,1,exp1a
3,21,F,R,Animals,between,4,0.494985,m,1,exp1a
3,21,F,R,Animals,between,4,0.53287,m,1,exp1a
3,21,F,R,Animals,between,4,0.528155,m,1,exp1a
3,21,F,R,Animals,between,4,0.52746,m,1,exp1a
3,21,F,R,Animals,between,8,0.620175,m,1,exp1a
3,21,F,R,Animals,between,8,0.571925,m,1,exp1a
3,21,F,R,Animals,between,8,0.59533,m,1,exp1a
3,21,F,R,Animals,between,8,0.64424,m,1,exp1a
3,21,F,R,Animals,between,8,0.627775,m,1,exp1a
3,21,F,R,Animals,between,8,0.539875,m,1,exp1a
3,21,F,R,Animals,between,8,0.53958,m,1,exp1a
3,21,F,R,Animals,between,8,0.603455,m,1,exp1a
3,21,F,R,Animals,between,8,0.555665,m,1,exp1a
3,21,F,R,Animals,between,8,0.583975,m,1,exp1a
3,21,F,R,Animals,between,8,0.547675,m,1,exp1a
3,21,F,R,Animals,between,8,0.53151,m,1,exp1a
3,21,F,R,Animals,between,8,0.571445,m,1,exp1a
3,21,F,R,Animals,between,8,0.49957,m,1,exp1a
3,21,F,R,Animals,between,8,0.546265,m,1,exp1a
3,21,F,R,Animals,between,8,0.536395,m,1,exp1a
3,21,F,R,Animals,between,8,0.549815,m,1,exp1a
3,21,F,R,Animals,between,8,0.53771,m,1,exp1a
3,21,F,R,Animals,between,8,0.5677,m,1,exp1a
3,21,F,R,Animals,between,8,0.54837,m,1,exp1a
3,21,F,R,Animals,between,8,0.459335,m,1,exp1a
3,21,F,R,Animals,between,8,0.539375,m,1,exp1a
3,21,F,R,Animals,between,8,0.522775,m,1,exp1a
3,21,F,R,Animals,between,8,0.41895,m,1,exp1a
3,21,F,R,Animals,between,16,0.63355,m,1,exp1a
3,21,F,R,Animals,between,16,0.585595,m,1,exp1a
3,21,F,R,Animals,between,16,0.570735,m,1,exp1a
3,21,F,R,Animals,between,16,0.513855,m,1,exp1a
3,21,F,R,Animals,between,16,0.585985,m,1,exp1a
3,21,F,R,Animals,between,16,0.552355,m,1,exp1a
3,21,F,R,Animals,between,16,0.577615,m,1,exp1a
3,21,F,R,Animals,between,16,0.500885,m,1,exp1a
3,21,F,R,Animals,between,16,0.521325,m,1,exp1a
3,21,F,R,Animals,between,16,0.500605,m,1,exp1a
3,21,F,R,Animals,between,16,0.48391,m,1,exp1a
3,21,F,R,Animals,between,16,0.52153,m,1,exp1a
3,21,F,R,Animals,between,16,0.51718,m,1,exp1a
3,21,F,R,Animals,between,16,0.567195,m,1,exp1a
3,21,F,R,Animals,between,16,0.601615,m,1,exp1a
3,21,F,R,Animals,between,16,0.529165,m,1,exp1a
3,21,F,R,Animals,between,16,0.56755,m,1,exp1a
3,21,F,R,Animals,between,16,0.650645,m,1,exp1a
3,21,F,R,Animals,between,16,0.499645,m,1,exp1a
3,21,F,R,Animals,between,16,0.634195,m,1,exp1a
3,21,F,R,Animals,between,16,0.499105,m,1,exp1a
3,21,F,R,Animals,between,16,0.50098,m,1,exp1a
3,21,F,R,Animals,between,16,0.503155,m,1,exp1a
3,21,F,R,Animals,between,16,0.499475,m,1,exp1a
3,21,F,R,Animals,within,1,0.39623,z,1,exp1a
3,21,F,R,Animals,within,1,0.58121,m,1,exp1a
3,21,F,R,Animals,within,1,0.410675,z,1,exp1a
3,21,F,R,Animals,within,1,0.48747,m,1,exp1a
3,21,F,R,Animals,within,1,0.5287,z,1,exp1a
3,21,F,R,Animals,within,1,0.51555,m,1,exp1a
3,21,F,R,Animals,within,1,0.43026,m,1,exp1a
3,21,F,R,Animals,within,1,0.389785,m,1,exp1a
3,21,F,R,Animals,within,1,0.39029,m,1,exp1a
3,21,F,R,Animals,within,1,0.404425,m,1,exp1a
3,21,F,R,Animals,within,1,0.37444,m,1,exp1a
3,21,F,R,Animals,within,1,0.51402,z,1,exp1a
3,21,F,R,Animals,within,1,0.396415,z,1,exp1a
3,21,F,R,Animals,within,1,0.47101,m,1,exp1a
3,21,F,R,Animals,within,1,0.429015,m,1,exp1a
3,21,F,R,Animals,within,1,0.526355,m,1,exp1a
3,21,F,R,Animals,within,1,0.552075,z,1,exp1a
3,21,F,R,Animals,within,1,0.5806,z,1,exp1a
3,21,F,R,Animals,within,1,0.541705,m,1,exp1a
3,21,F,R,Animals,within,1,0.534795,m,1,exp1a
3,21,F,R,Animals,within,1,0.4224,m,1,exp1a
3,21,F,R,Animals,within,1,0.614045,m,1,exp1a
3,21,F,R,Animals,within,1,0.535935,z,1,exp1a
3,21,F,R,Animals,within,1,0.547535,m,1,exp1a
3,21,F,R,Animals,within,1,0.485755,m,1,exp1a
3,21,F,R,Animals,within,1,0.56788,z,1,exp1a
3,21,F,R,Animals,within,1,0.52268,m,1,exp1a
3,21,F,R,Animals,within,1,0.53344,z,1,exp1a
3,21,F,R,Animals,within,1,0.472575,m,1,exp1a
3,21,F,R,Animals,within,1,0.534165,m,1,exp1a
3,21,F,R,Animals,within,1,0.446605,z,1,exp1a
3,21,F,R,Animals,within,1,0.462535,m,1,exp1a
3,21,F,R,Animals,within,1,0.500605,m,1,exp1a
3,21,F,R,Animals,within,1,0.50868,m,1,exp1a
3,21,F,R,Animals,within,1,0.49282,m,1,exp1a
3,21,F,R,Animals,within,2,0.552895,z,1,exp1a
3,21,F,R,Animals,within,2,0.51835,m,1,exp1a
3,21,F,R,Animals,within,2,0.535275,z,1,exp1a
3,21,F,R,Animals,within,2,0.532995,m,1,exp1a
3,21,F,R,Animals,within,2,0.51567,m,1,exp1a
3,21,F,R,Animals,within,2,0.52471,m,1,exp1a
3,21,F,R,Animals,within,2,0.621905,m,1,exp1a
3,21,F,R,Animals,within,2,0.49441,m,1,exp1a
3,21,F,R,Animals,within,2,0.552095,z,1,exp1a
3,21,F,R,Animals,within,2,0.50908,m,1,exp1a
3,21,F,R,Animals,within,2,0.461995,m,1,exp1a
3,21,F,R,Animals,within,2,0.462695,m,1,exp1a
3,21,F,R,Animals,within,2,0.49529,m,1,exp1a
3,21,F,R,Animals,within,2,0.592375,z,1,exp1a
3,21,F,R,Animals,within,2,0.494685,m,1,exp1a
3,21,F,R,Animals,within,2,0.647675,z,1,exp1a
3,21,F,R,Animals,within,2,0.600475,z,1,exp1a
3,21,F,R,Animals,within,2,0.54595,m,1,exp1a
3,21,F,R,Animals,within,2,0.456635,m,1,exp1a
3,21,F,R,Animals,within,2,0.419635,m,1,exp1a
3,21,F,R,Animals,within,2,0.46003,m,1,exp1a
3,21,F,R,Animals,within,2,0.517815,m,1,exp1a
3,21,F,R,Animals,within,2,0.53311,m,1,exp1a
3,21,F,R,Animals,within,2,0.55328,m,1,exp1a
3,21,F,R,Animals,within,2,0.552605,z,1,exp1a
3,21,F,R,Animals,within,2,0.521355,m,1,exp1a
3,21,F,R,Animals,within,2,0.478215,m,1,exp1a
3,21,F,R,Animals,within,2,0.65472,z,1,exp1a
3,21,F,R,Animals,within,2,0.595515,m,1,exp1a
3,21,F,R,Animals,within,2,0.62372,z,1,exp1a
3,21,F,R,Animals,within,2,0.50719,m,1,exp1a
3,21,F,R,Animals,within,2,0.54139,m,1,exp1a
3,21,F,R,Animals,within,2,0.581765,z,1,exp1a
3,21,F,R,Animals,within,2,0.51793,z,1,exp1a
3,21,F,R,Animals,within,2,0.54397,z,1,exp1a
3,21,F,R,Animals,within,2,0.52544,m,1,exp1a
3,21,F,R,Animals,within,4,0.62028,m,1,exp1a
3,21,F,R,Animals,within,4,0.52812,m,1,exp1a
3,21,F,R,Animals,within,4,0.56646,z,1,exp1a
3,21,F,R,Animals,within,4,0.56013,m,1,exp1a
3,21,F,R,Animals,within,4,0.66787,m,1,exp1a
3,21,F,R,Animals,within,4,0.566305,m,1,exp1a
3,21,F,R,Animals,within,4,0.60753,m,1,exp1a
3,21,F,R,Animals,within,4,0.631485,z,1,exp1a
3,21,F,R,Animals,within,4,0.62312,z,1,exp1a
3,21,F,R,Animals,within,4,0.65589,z,1,exp1a
3,21,F,R,Animals,within,4,0.667715,m,1,exp1a
3,21,F,R,Animals,within,4,0.78582,z,1,exp1a
3,21,F,R,Animals,within,4,0.62374,m,1,exp1a
3,21,F,R,Animals,within,4,0.59195,m,1,exp1a
3,21,F,R,Animals,within,4,0.655205,m,1,exp1a
3,21,F,R,Animals,within,4,0.718535,m,1,exp1a
3,21,F,R,Animals,within,4,0.615995,m,1,exp1a
3,21,F,R,Animals,within,4,0.59131,z,1,exp1a
3,21,F,R,Animals,within,4,0.671765,z,1,exp1a
3,21,F,R,Animals,within,4,0.6823,m,1,exp1a
3,21,F,R,Animals,within,4,0.60678,z,1,exp1a
3,21,F,R,Animals,within,4,0.46845,m,1,exp1a
3,21,F,R,Animals,within,4,0.63886,m,1,exp1a
3,21,F,R,Animals,within,4,0.976125,z,1,exp1a
3,21,F,R,Animals,within,4,0.57442,m,1,exp1a
3,21,F,R,Animals,within,4,0.5351,m,1,exp1a
3,21,F,R,Animals,within,4,0.647085,z,1,exp1a
3,21,F,R,Animals,within,4,0.48011,m,1,exp1a
3,21,F,R,Animals,within,4,0.55776,m,1,exp1a
3,21,F,R,Animals,within,4,0.66289,m,1,exp1a
3,21,F,R,Animals,within,4,0.543905,m,1,exp1a
3,21,F,R,Animals,within,4,0.607835,m,1,exp1a
3,21,F,R,Animals,within,4,0.479115,m,1,exp1a
3,21,F,R,Animals,within,4,0.60735,z,1,exp1a
3,21,F,R,Animals,within,8,0.772135,m,1,exp1a
3,21,F,R,Animals,within,8,0.66016,m,1,exp1a
3,21,F,R,Animals,within,8,0.674705,m,1,exp1a
3,21,F,R,Animals,within,8,0.60374,m,1,exp1a
3,21,F,R,Animals,within,8,0.578155,m,1,exp1a
3,21,F,R,Animals,within,8,0.587505,m,1,exp1a
3,21,F,R,Animals,within,8,0.63395,z,1,exp1a
3,21,F,R,Animals,within,8,0.61177,z,1,exp1a
3,21,F,R,Animals,within,8,0.61976,m,1,exp1a
3,21,F,R,Animals,within,8,0.68518,m,1,exp1a
3,21,F,R,Animals,within,8,0.649265,m,1,exp1a
3,21,F,R,Animals,within,8,0.632145,m,1,exp1a
3,21,F,R,Animals,within,8,0.618645,m,1,exp1a
3,21,F,R,Animals,within,8,0.70012,m,1,exp1a
3,21,F,R,Animals,within,8,0.71568,m,1,exp1a
3,21,F,R,Animals,within,8,0.56668,m,1,exp1a
3,21,F,R,Animals,within,8,0.803615,m,1,exp1a
3,21,F,R,Animals,within,8,0.634605,m,1,exp1a
3,21,F,R,Animals,within,8,0.63396,z,1,exp1a
3,21,F,R,Animals,within,8,0.578235,z,1,exp1a
3,21,F,R,Animals,within,8,0.58398,z,1,exp1a
3,21,F,R,Animals,within,8,0.70739,z,1,exp1a
3,21,F,R,Animals,within,8,0.603515,z,1,exp1a
3,21,F,R,Animals,within,8,0.64328,z,1,exp1a
3,21,F,R,Animals,within,8,0.584165,z,1,exp1a
3,21,F,R,Animals,within,8,0.63494,m,1,exp1a
3,21,F,R,Animals,within,8,0.651525,m,1,exp1a
3,21,F,R,Animals,within,8,0.61097,z,1,exp1a
3,21,F,R,Animals,within,8,0.56175,m,1,exp1a
3,21,F,R,Animals,within,8,0.66999,m,1,exp1a
3,21,F,R,Animals,within,8,0.803585,z,1,exp1a
3,21,F,R,Animals,within,8,0.550745,m,1,exp1a
3,21,F,R,Animals,within,8,0.70108,m,1,exp1a
3,21,F,R,Animals,within,8,0.619865,m,1,exp1a
3,21,F,R,Animals,within,8,0.636055,m,1,exp1a
3,21,F,R,Animals,within,16,0.71499,m,1,exp1a
3,21,F,R,Animals,within,16,0.633635,m,1,exp1a
3,21,F,R,Animals,within,16,0.549715,m,1,exp1a
3,21,F,R,Animals,within,16,0.63383,m,1,exp1a
3,21,F,R,Animals,within,16,0.697845,m,1,exp1a
3,21,F,R,Animals,within,16,0.56886,m,1,exp1a
3,21,F,R,Animals,within,16,0.543665,m,1,exp1a
3,21,F,R,Animals,within,16,0.668005,z,1,exp1a
3,21,F,R,Animals,within,16,0.56831,m,1,exp1a
3,21,F,R,Animals,within,16,0.603745,m,1,exp1a
3,21,F,R,Animals,within,16,0.53486,m,1,exp1a
3,21,F,R,Animals,within,16,0.650075,z,1,exp1a
3,21,F,R,Animals,within,16,0.61915,z,1,exp1a
3,21,F,R,Animals,within,16,0.78407,m,1,exp1a
3,21,F,R,Animals,within,16,0.61147,m,1,exp1a
3,21,F,R,Animals,within,16,0.70547,m,1,exp1a
3,21,F,R,Animals,within,16,0.63392,z,1,exp1a
3,21,F,R,Animals,within,16,0.665415,m,1,exp1a
3,21,F,R,Animals,within,16,0.61845,z,1,exp1a
3,21,F,R,Animals,within,16,0.632325,z,1,exp1a
3,21,F,R,Animals,within,16,0.80075,z,1,exp1a
3,21,F,R,Animals,within,16,0.680905,m,1,exp1a
3,21,F,R,Animals,within,16,0.78395,m,1,exp1a
3,21,F,R,Animals,within,16,0.59504,z,1,exp1a
3,21,F,R,Animals,within,16,0.744795,m,1,exp1a
3,21,F,R,Animals,within,16,0.63988,z,1,exp1a
3,21,F,R,Animals,within,16,0.57705,z,1,exp1a
3,21,F,R,Animals,within,16,0.55145,m,1,exp1a
3,21,F,R,Animals,within,16,0.718215,m,1,exp1a
3,21,F,R,Animals,within,16,0.53408,m,1,exp1a
3,21,F,R,Animals,within,16,0.65216,m,1,exp1a
3,21,F,R,Animals,within,16,0.75269,m,1,exp1a
3,21,F,R,Animals,within,16,0.769995,z,1,exp1a
3,21,F,R,Animals,within,16,0.61568,z,1,exp1a
3,21,F,R,Animals,within,16,0.516035,m,1,exp1a
4,24,M,R,Animals,between,1,0.421685,m,1,exp1a
4,24,M,R,Animals,between,1,0.35389,m,1,exp1a
4,24,M,R,Animals,between,1,0.3855,m,1,exp1a
4,24,M,R,Animals,between,1,0.370425,m,1,exp1a
4,24,M,R,Animals,between,1,0.374305,m,1,exp1a
4,24,M,R,Animals,between,1,0.38551,m,1,exp1a
4,24,M,R,Animals,between,1,0.438495,m,1,exp1a
4,24,M,R,Animals,between,1,0.371905,m,1,exp1a
4,24,M,R,Animals,between,1,0.35255,m,1,exp1a
4,24,M,R,Animals,between,1,0.44959,m,1,exp1a
4,24,M,R,Animals,between,1,0.37127,m,1,exp1a
4,24,M,R,Animals,between,1,0.40381,m,1,exp1a
4,24,M,R,Animals,between,1,0.39249,m,1,exp1a
4,24,M,R,Animals,between,1,0.385305,m,1,exp1a
4,24,M,R,Animals,between,1,0.40926,m,1,exp1a
4,24,M,R,Animals,between,1,0.369835,m,1,exp1a
4,24,M,R,Animals,between,1,0.34539,m,1,exp1a
4,24,M,R,Animals,between,1,0.329145,m,1,exp1a
4,24,M,R,Animals,between,1,0.369825,m,1,exp1a
4,24,M,R,Animals,between,1,0.359295,m,1,exp1a
4,24,M,R,Animals,between,1,0.386155,m,1,exp1a
4,24,M,R,Animals,between,1,0.407805,m,1,exp1a
4,24,M,R,Animals,between,1,0.37082,m,1,exp1a
4,24,M,R,Animals,between,1,0.36795,m,1,exp1a
4,24,M,R,Animals,between,2,0.402425,m,1,exp1a
4,24,M,R,Animals,between,2,0.379865,m,1,exp1a
4,24,M,R,Animals,between,2,0.404865,m,1,exp1a
4,24,M,R,Animals,between,2,0.305325,m,1,exp1a
4,24,M,R,Animals,between,2,0.32441,m,1,exp1a
4,24,M,R,Animals,between,2,0.33872,m,1,exp1a
4,24,M,R,Animals,between,2,0.459025,m,1,exp1a
4,24,M,R,Animals,between,2,0.34163,m,1,exp1a
4,24,M,R,Animals,between,2,0.33937,m,1,exp1a
4,24,M,R,Animals,between,2,0.386105,m,1,exp1a
4,24,M,R,Animals,between,2,0.40284,m,1,exp1a
4,24,M,R,Animals,between,2,0.3623,m,1,exp1a
4,24,M,R,Animals,between,2,0.3596,m,1,exp1a
4,24,M,R,Animals,between,2,0.452275,m,1,exp1a
4,24,M,R,Animals,between,2,0.395075,m,1,exp1a
4,24,M,R,Animals,between,2,0.418365,m,1,exp1a
4,24,M,R,Animals,between,2,0.3724,m,1,exp1a
4,24,M,R,Animals,between,2,0.36928,m,1,exp1a
4,24,M,R,Animals,between,2,0.38778,m,1,exp1a
4,24,M,R,Animals,between,2,0.40327,m,1,exp1a
4,24,M,R,Animals,between,2,0.41937,m,1,exp1a
4,24,M,R,Animals,between,2,0.423355,m,1,exp1a
4,24,M,R,Animals,between,4,0.389745,m,1,exp1a
4,24,M,R,Animals,between,4,0.408285,m,1,exp1a
4,24,M,R,Animals,between,4,0.432125,m,1,exp1a
4,24,M,R,Animals,between,4,0.372095,m,1,exp1a
4,24,M,R,Animals,between,4,0.35261,m,1,exp1a
4,24,M,R,Animals,between,4,0.3547,m,1,exp1a
