cate,subCate,stimulus,schAns,cond,markCode,dur,acc,markCodeResp,onsetT,rt,resp,setsize,block,subj,age,gender,handed
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,1.8,1,96,1121.79029,0.5279199,f,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,2.3,1,96,1123.79973,0.5464571,f,1,Objects,8,26,F,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_09.jpg,j,between,211,1.8,1,96,1126.310471,0.4947526,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,1.8,1,96,1128.319773,0.5773631,f,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,1.8,1,96,1130.329325,0.4838954,f,1,Objects,8,26,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag31.jpg,j,within,121,2.3,1,96,1132.340583,0.5167092,j,1,Objects,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_05.jpg,j,between,211,2.3,1,96,1134.851859,0.5332959,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,2.3,1,96,1137.360645,0.564595,f,1,Objects,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/26390663.thl.jpg,j,within,121,1.8,1,96,1139.871412,0.4897598,j,1,Objects,8,26,F,R
Animals,marine,Stimuli/Animals/marine/marine_04.jpg,j,between,211,1.8,1,96,1141.882649,0.5866865,j,1,Objects,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_15.jpg,j,between,211,2.3,1,96,1143.894357,0.5308111,j,1,Objects,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_07.jpg,j,between,211,1.8,1,96,1146.404834,0.3244498,j,1,Objects,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_15.jpg,j,between,211,2.3,1,96,1148.414475,0.4936784,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,1.8,1,96,1150.923434,0.5128426,f,1,Objects,8,26,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_04.jpg,j,between,211,2.3,1,96,1152.93413,0.4222553,j,1,Objects,8,26,F,R
Objects,boot,Stimuli/Objects/boot/clothes_9.jpg,j,within,121,2.3,1,96,1155.444949,0.2672337,j,1,Objects,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_02.jpg,j,between,211,2.3,1,96,1157.955066,0.6571267,j,1,Objects,8,26,F,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon116.jpg,j,within,121,1.8,1,96,1160.465085,0.3592149,j,1,Objects,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/4004b.jpg,j,within,121,2.3,1,96,1162.474888,0.5333188,j,1,Objects,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_16.jpg,j,between,211,2.3,1,96,1164.985449,0.4907445,j,1,Objects,8,26,F,R
Objects,phone,Stimuli/Objects/phone/AFAXPHON6.jpg,j,within,121,2.3,1,96,1167.49751,0.4106708,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,2.3,1,96,1170.007401,0.5317242,f,1,Objects,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/cuillere_balance_digitale_verte.jpg,j,within,121,1.8,1,96,1172.518541,0.5166092,j,1,Objects,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_11.jpg,j,between,211,2.3,1,96,1174.529692,0.5096518,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,1.8,1,96,1177.038687,0.5244684,f,1,Objects,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/ab96.jpg,j,within,121,2.3,1,96,1179.051124,0.5399841,j,1,Objects,8,26,F,R
Objects,pitcher,Stimuli/Objects/pitcher/APITCHER6.jpg,j,within,121,1.8,1,96,1181.563362,0.5397866,j,1,Objects,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/abacus2.jpg,j,within,121,2.3,1,96,1183.57616,0.4752334,j,1,Objects,8,26,F,R
Objects,lamp,Stimuli/Objects/lamp/BH.12.06.Princeman.lamp.jpg,j,within,121,1.8,1,96,1186.087605,0.5716517,j,1,Objects,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/kayak_complet_12.jpg,j,within,121,2.3,1,96,1188.098587,0.4925132,j,1,Objects,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_11.jpg,j,between,211,1.8,1,96,1190.610242,0.5209323,j,1,Objects,8,26,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_09.jpg,j,between,211,1.8,1,96,1192.622062,0.684173,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,1.8,1,96,1194.63115,0.4989255,f,1,Objects,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_10.jpg,j,between,211,2.3,1,96,1196.643453,0.4588872,j,1,Objects,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_02.jpg,j,between,211,1.8,1,96,1199.153135,0.4609542,j,1,Objects,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_09.jpg,j,between,211,1.8,1,96,1201.165412,0.5168794,j,1,Objects,8,26,F,R
Objects,hat,Stimuli/Objects/hat/Astrawhat44.jpg,j,within,121,2.3,1,96,1203.17698,0.481152,j,1,Objects,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_01.jpg,j,between,211,1.8,1,96,1205.686923,0.503181,j,1,Objects,8,26,F,R
Objects,phone,Stimuli/Objects/phone/Atelephone2.jpg,j,within,121,2.3,1,96,1207.697924,0.4962071,j,1,Objects,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_09.jpg,j,between,211,1.8,1,96,1210.209253,0.6128483,j,1,Objects,8,26,F,R
Objects,bell,Stimuli/Objects/bell/necessities_11.jpg,j,within,121,2.3,1,96,1212.221682,0.5404415,j,1,Objects,8,26,F,R
Objects,hat,Stimuli/Objects/hat/Ahatwithfeat7.jpg,j,within,121,1.8,1,96,1214.7333,0.3998396,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,1.8,1,96,1216.743142,0.5259946,f,1,Objects,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_12.jpg,j,between,211,1.8,1,96,1218.755476,0.4379026,j,1,Objects,8,26,F,R
Objects,binoculars,Stimuli/Objects/binoculars/ABINOCU53.jpg,j,within,121,1.8,1,96,1220.765833,0.4233868,j,1,Objects,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/00000102404-SonyDCRTRV280Digital8camcorder-large.jpg,j,within,121,2.3,1,96,1222.776715,0.4844019,j,1,Objects,8,26,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_11.jpg,f,targ,94,2.3,1,96,1540.087189,0.6277273,f,4,Animals,8,26,F,R
Objects,lamp,Stimuli/Objects/lamp/ATABLAMP4.jpg,j,between,224,1.8,1,96,1542.598396,0.5244708,j,4,Animals,8,26,F,R
Animals,cat,Stimuli/Animals/cat/cat_05.jpg,f,targ,94,1.8,1,96,1544.60725,0.5316199,f,4,Animals,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/hhar.jpg,j,between,224,1.8,1,96,1546.617487,0.5294059,j,4,Animals,8,26,F,R
Animals,frog,Stimuli/Animals/frog/frog_17.jpg,f,targ,94,2.3,1,96,1548.626436,0.5353993,f,4,Animals,8,26,F,R
Objects,hat,Stimuli/Objects/hat/AREDHAT4.jpg,j,between,224,2.3,1,96,1551.137896,0.5842212,j,4,Animals,8,26,F,R
Objects,phone,Stimuli/Objects/phone/26379371.thl.jpg,j,between,224,1.8,1,96,1553.648176,0.609706,j,4,Animals,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/22807718.thl.jpg,j,between,224,2.3,1,96,1555.659432,0.4863866,j,4,Animals,8,26,F,R
Objects,bell,Stimuli/Objects/bell/necessities_12.jpg,j,between,224,2.3,1,96,1558.170783,0.551109,j,4,Animals,8,26,F,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_05.jpg,f,targ,94,2.3,1,96,1560.679082,0.6227861,f,4,Animals,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_17.jpg,j,within,114,1.8,1,96,1563.190511,0.6473851,j,4,Animals,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_01.jpg,j,within,114,2.3,1,96,1565.202756,0.5711201,j,4,Animals,8,26,F,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher10.jpg,j,between,224,2.3,1,96,1567.71406,0.5278162,j,4,Animals,8,26,F,R
Objects,bell,Stimuli/Objects/bell/ABELL3.jpg,j,between,224,2.3,1,96,1570.224518,0.5213807,j,4,Animals,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_13.jpg,j,within,114,2.3,1,96,1572.735029,0.5298412,j,4,Animals,8,26,F,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_17.jpg,j,within,114,1.8,1,96,1575.246191,0.5266491,j,4,Animals,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/ABONGO8.jpg,j,between,224,1.8,1,96,1577.257335,0.5355372,j,4,Animals,8,26,F,R
Objects,handbag,Stimuli/Objects/handbag/APURSE46.jpg,j,between,224,2.3,1,96,1579.267377,0.4935161,j,4,Animals,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_16.jpg,j,within,114,2.3,1,96,1581.777693,0.527104,j,4,Animals,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Canon TX1[3].jpg,j,between,224,1.8,1,96,1584.287113,0.5297445,j,4,Animals,8,26,F,R
Animals,bird,Stimuli/Animals/bird/bird_15.jpg,j,within,114,1.8,1,96,1586.298088,0.5188017,j,4,Animals,8,26,F,R
Animals,cat,Stimuli/Animals/cat/cat_05.jpg,f,targ,94,1.8,1,96,1588.30782,0.6051113,f,4,Animals,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_02.jpg,j,within,114,2.3,1,96,1590.319146,0.5776351,j,4,Animals,8,26,F,R
Objects,hat,Stimuli/Objects/hat/Atornhat3.jpg,j,between,224,2.3,1,96,1592.831307,0.4935589,j,4,Animals,8,26,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_11.jpg,j,within,114,1.8,1,96,1595.341418,0.6105544,j,4,Animals,8,26,F,R
Objects,boot,Stimuli/Objects/boot/clothes_8.jpg,j,between,224,1.8,1,96,1597.352534,0.5472873,j,4,Animals,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_09.jpg,j,within,114,2.3,1,96,1599.363096,0.5607434,j,4,Animals,8,26,F,R
Animals,cat,Stimuli/Animals/cat/cat_05.jpg,f,targ,94,1.8,1,96,1601.872336,0.5834885,f,4,Animals,8,26,F,R
Animals,frog,Stimuli/Animals/frog/frog_17.jpg,f,targ,94,1.8,1,96,1603.881975,0.5618401,f,4,Animals,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_15.jpg,j,within,114,2.3,1,96,1605.893551,0.7582996,j,4,Animals,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_13.jpg,j,within,114,2.3,1,96,1608.405717,0.5942925,j,4,Animals,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/ABONGO13.jpg,j,between,224,1.8,1,96,1610.916314,0.4796035,j,4,Animals,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_17.jpg,j,within,114,2.3,1,96,1612.927313,0.6206079,j,4,Animals,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/hawkgt-red-lrg.jpg,j,between,224,1.8,1,96,1615.438118,0.4257972,j,4,Animals,8,26,F,R
Objects,phone,Stimuli/Objects/phone/26379359.thl.jpg,j,between,224,1.8,1,96,1617.449579,0.4893086,j,4,Animals,8,26,F,R
Animals,marine,Stimuli/Animals/marine/marine_01.jpg,j,within,114,2.3,1,96,1619.460938,0.5619668,j,4,Animals,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_09.jpg,j,within,114,1.8,1,96,1621.972161,0.5108126,j,4,Animals,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_11.jpg,j,within,114,1.8,1,96,1623.983137,0.547933,j,4,Animals,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_10.jpg,j,within,114,2.3,1,96,1625.994465,0.7724647,j,4,Animals,8,26,F,R
Animals,frog,Stimuli/Animals/frog/frog_17.jpg,f,targ,94,1.8,1,96,1628.504175,0.5426517,f,4,Animals,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_07.jpg,j,within,114,2.3,1,96,1630.517064,0.4817769,j,4,Animals,8,26,F,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon104.jpg,j,between,224,1.8,1,96,1633.027793,0.4670073,j,4,Animals,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_12.jpg,j,within,114,1.8,1,96,1635.037702,0.4251374,j,4,Animals,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_10.jpg,j,within,114,2.3,1,96,1637.048008,0.6028262,j,4,Animals,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_08.jpg,j,within,114,2.3,1,96,1639.559688,0.4740595,j,4,Animals,8,26,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_15.jpg,j,within,114,1.8,1,96,1642.069166,0.4606895,j,4,Animals,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/B93.80_Abacus.JPG,j,between,224,2.3,1,96,1644.081483,0.4282597,j,4,Animals,8,26,F,R
Animals,insect,Stimuli/Animals/insect/insect_14.jpg,j,within,114,2.3,1,96,1646.593657,0.4641657,j,4,Animals,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/33r.jpg,j,between,224,2.3,1,96,1649.104284,0.4775805,j,4,Animals,8,26,F,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_05.jpg,f,targ,94,2.3,1,96,1651.61392,0.647862,f,4,Animals,8,26,F,R
Objects,binoculars,Stimuli/Objects/binoculars/ABINOCU22.jpg,j,between,224,1.8,1,96,1654.126164,0.4676586,j,4,Animals,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_04.jpg,j,within,114,2.3,1,96,1656.136641,0.593177,j,4,Animals,8,26,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_11.jpg,f,targ,94,2.3,1,96,1658.64631,0.5117326,f,4,Animals,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/kayak_complet_10.jpg,j,between,224,2.3,1,96,1661.158092,0.5348379,j,4,Animals,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle11.jpg,j,between,224,1.8,1,96,1663.670816,0.4899676,j,4,Animals,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/url.jpg,j,between,224,1.8,1,96,1665.682516,0.4622851,j,4,Animals,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/HV20_three_quarter_door_open_highres[2].jpg,j,between,224,1.8,1,96,1667.694838,0.4822691,j,4,Animals,8,26,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_11.jpg,f,targ,94,1.8,1,96,1669.703978,0.4767895,f,4,Animals,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_08.jpg,j,within,114,1.8,1,96,1671.715177,0.5015855,j,4,Animals,8,26,F,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_05.jpg,f,targ,94,1.8,1,96,1673.724941,0.487873,f,4,Animals,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_10.jpg,j,between,214,1.8,1,96,1736.608076,0.5897072,j,4,Objects,8,26,F,R
Objects,flashlight,Stimuli/Objects/flashlight/sl_tasklight_2l3w.jpg,f,targ,94,2.3,1,96,1738.618294,0.5555225,f,4,Objects,8,26,F,R
Animals,insect,Stimuli/Animals/insect/insect_11.jpg,j,between,214,2.3,1,96,1741.129069,0.5606823,j,4,Objects,8,26,F,R
Objects,boot,Stimuli/Objects/boot/15860736.thl.jpg,j,within,124,2.3,1,96,1743.639588,0.5063428,j,4,Objects,8,26,F,R
Objects,binoculars,Stimuli/Objects/binoculars/binoculars.jpg,j,within,124,1.8,1,96,1746.149948,0.5278177,j,4,Objects,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/canonhv10camcorder.jpg,j,within,124,2.3,1,96,1748.163085,0.5148831,j,4,Objects,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/26388718.thl.jpg,j,within,124,2.3,1,96,1750.674307,0.4024773,j,4,Objects,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/sonytrv218_418a.jpg,j,within,124,2.3,1,96,1753.186034,0.5946816,j,4,Objects,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/abacus1.jpg,j,within,124,2.3,1,96,1755.698422,0.4625197,j,4,Objects,8,26,F,R
Animals,bird,Stimuli/Animals/bird/bird_09.jpg,j,between,214,1.8,1,96,1758.208322,0.464418,j,4,Objects,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_09.jpg,j,between,214,1.8,1,96,1760.220283,0.5244227,j,4,Objects,8,26,F,R
Objects,phone,Stimuli/Objects/phone/AOFFPHON3.jpg,j,within,124,2.3,1,96,1762.231263,0.5174446,j,4,Objects,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_01.jpg,j,between,214,2.3,1,96,1764.742312,0.4504139,j,4,Objects,8,26,F,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_16.jpg,j,between,214,1.8,1,96,1767.252529,0.3961898,j,4,Objects,8,26,F,R
Animals,marine,Stimuli/Animals/marine/marine_07.jpg,j,between,214,1.8,1,96,1769.262875,0.461924,j,4,Objects,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_07.jpg,j,between,214,2.3,1,96,1771.273193,0.4145364,j,4,Objects,8,26,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P190255_hero.jpg,f,targ,94,1.8,1,96,1773.783828,0.9159546,f,4,Objects,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_05.jpg,j,between,214,1.8,1,96,1775.79574,0.5680956,j,4,Objects,8,26,F,R
Objects,glove,Stimuli/Objects/glove/Aweldersglove.jpg,f,targ,94,2.3,1,96,1777.804633,0.6150291,f,4,Objects,8,26,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_10.jpg,j,between,214,1.8,1,96,1780.314647,0.485043,j,4,Objects,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_10.jpg,j,between,214,1.8,1,96,1782.323858,0.4998643,j,4,Objects,8,26,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush14.jpg,f,targ,94,1.8,1,96,1784.332776,0.5828983,f,4,Objects,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_02.jpg,j,between,214,1.8,1,96,1786.344392,0.5233468,j,4,Objects,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/sppon2.jpg,j,within,124,2.3,1,96,1788.354736,0.5330754,j,4,Objects,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle101.jpg,j,within,124,2.3,1,96,1790.867264,0.4244186,j,4,Objects,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/sportmotorcycle.jpg,j,within,124,1.8,1,96,1793.37667,0.494973,j,4,Objects,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/AbacusWoodScorekeeper300.jpg,j,within,124,2.3,1,96,1795.388992,0.5578071,j,4,Objects,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_17.jpg,j,between,214,2.3,1,96,1797.899458,0.6193433,j,4,Objects,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_04.jpg,j,between,214,2.3,1,96,1800.409607,0.4771008,j,4,Objects,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_15.jpg,j,between,214,1.8,1,96,1802.919003,0.4637044,j,4,Objects,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_01.jpg,j,between,214,2.3,1,96,1804.930627,0.5400934,j,4,Objects,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/L49992_Pink.jpg,j,within,124,2.3,1,96,1807.441155,0.5135893,j,4,Objects,8,26,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush14.jpg,f,targ,94,1.8,1,96,1809.950552,0.588197,f,4,Objects,8,26,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P190255_hero.jpg,f,targ,94,2.3,1,96,1811.959709,0.570949,f,4,Objects,8,26,F,R
Objects,bell,Stimuli/Objects/bell/Abell50.jpg,j,within,124,1.8,1,96,1814.470986,0.5796943,j,4,Objects,8,26,F,R
Objects,glove,Stimuli/Objects/glove/Aweldersglove.jpg,f,targ,94,1.8,1,96,1816.480179,0.569573,f,4,Objects,8,26,F,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher18.jpg,j,within,124,1.8,1,96,1818.491725,0.5381619,j,4,Objects,8,26,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP34.jpg,j,within,124,1.8,1,96,1820.501865,0.5078163,j,4,Objects,8,26,F,R
Objects,glove,Stimuli/Objects/glove/Aweldersglove.jpg,f,targ,94,2.3,1,96,1822.511336,0.6223922,f,4,Objects,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_05.jpg,j,between,214,1.8,1,96,1825.021014,0.5126499,j,4,Objects,8,26,F,R
Objects,flashlight,Stimuli/Objects/flashlight/sl_tasklight_2l3w.jpg,f,targ,94,1.8,1,96,1827.030058,0.5036325,f,4,Objects,8,26,F,R
Objects,hat,Stimuli/Objects/hat/ASTRHATFL.jpg,j,within,124,1.8,1,96,1829.042676,0.4671506,j,4,Objects,8,26,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag38.jpg,j,within,124,2.3,1,96,1831.053001,0.5367287,j,4,Objects,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_03.jpg,j,between,214,2.3,1,96,1833.563372,0.462448,j,4,Objects,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_16.jpg,j,between,214,1.8,1,96,1836.073524,0.4641593,j,4,Objects,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_01.jpg,j,between,214,1.8,1,96,1838.083914,0.4739833,j,4,Objects,8,26,F,R
Objects,flashlight,Stimuli/Objects/flashlight/sl_tasklight_2l3w.jpg,f,targ,94,1.8,1,96,1840.093017,0.5196549,f,4,Objects,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_02.jpg,j,between,214,2.3,1,96,1842.104829,0.4718502,j,4,Objects,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_17.jpg,j,between,214,2.3,1,96,1844.616159,0.5444992,j,4,Objects,8,26,F,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon55.jpg,j,within,124,1.8,1,96,1847.127776,0.4808777,j,4,Objects,8,26,F,R
Objects,phone,Stimuli/Objects/phone/26378271.thl.jpg,j,within,124,2.3,1,96,1849.138805,0.5739295,j,4,Objects,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/cuillere-africaine-dan-ca.jpg,j,within,124,1.8,1,96,1851.651479,0.4455282,j,4,Objects,8,26,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_08.jpg,j,between,214,2.3,1,96,1853.662304,0.4303691,j,4,Objects,8,26,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P190255_hero.jpg,f,targ,94,2.3,1,96,1856.17168,0.5729784,f,4,Objects,8,26,F,R
Objects,bell,Stimuli/Objects/bell/26374701.thl.jpg,j,within,124,2.3,1,96,1858.681713,0.4870109,j,4,Objects,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/kayak_complet_2.jpg,j,within,124,2.3,1,96,1861.18983,0.4618187,j,4,Objects,8,26,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush14.jpg,f,targ,94,1.8,1,96,1863.698746,0.5528902,f,4,Objects,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/26390708.thl.jpg,j,within,124,1.8,1,96,1865.710663,0.5090564,j,4,Objects,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_12.jpg,j,between,214,1.8,1,96,1867.720797,0.4988681,j,4,Objects,8,26,F,R
Objects,hat,Stimuli/Objects/hat/Astrawhat49.jpg,j,within,124,2.3,1,96,1869.731821,0.5678651,j,4,Objects,8,26,F,R
Objects,bowl,Stimuli/Objects/bowl/ABOWL9.jpg,f,targ,92,1.8,1,96,2160.736976,0.5816048,f,2,Objects,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_14.jpg,j,between,212,1.8,1,96,2162.747773,0.4626776,j,2,Objects,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_04.jpg,j,between,212,1.8,1,96,2164.758486,0.4520664,j,2,Objects,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_14.jpg,j,between,212,2.3,1,96,2166.769477,0.3809524,j,2,Objects,8,26,F,R
Objects,cookpot,Stimuli/Objects/cookpot/26378630.thl.jpg,f,targ,92,2.3,1,96,2169.279673,0.5387776,f,2,Objects,8,26,F,R
Objects,bowl,Stimuli/Objects/bowl/ABOWL9.jpg,f,targ,92,2.3,1,96,2171.78923,0.5443259,f,2,Objects,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_13.jpg,j,between,212,1.8,1,96,2174.298757,0.4668925,j,2,Objects,8,26,F,R
Objects,phone,Stimuli/Objects/phone/8047915.thl.jpg,j,within,122,2.3,1,96,2176.309791,0.5077535,j,2,Objects,8,26,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_08.jpg,j,between,212,1.8,1,96,2178.820546,0.4211184,j,2,Objects,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/MotoSmall.jpg,j,within,122,2.3,1,96,2180.830504,0.4669093,j,2,Objects,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/HDRFX7[2].jpg,j,within,122,2.3,1,96,2183.340799,0.4647062,j,2,Objects,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_16.jpg,j,between,212,1.8,1,96,2185.851941,0.4454716,j,2,Objects,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/060350.jpg,j,within,122,2.3,1,96,2187.860895,0.4845451,j,2,Objects,8,26,F,R
Objects,hat,Stimuli/Objects/hat/Ahat136.jpg,j,within,122,1.8,1,96,2190.370202,0.5312564,j,2,Objects,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/26686609.thl.jpg,j,within,122,1.8,1,96,2192.380932,0.4925027,j,2,Objects,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/ab27.jpg,j,within,122,2.3,1,96,2194.390373,0.5540459,j,2,Objects,8,26,F,R
Objects,handbag,Stimuli/Objects/handbag/APURSE24.jpg,j,within,122,2.3,1,96,2196.900808,0.5115934,j,2,Objects,8,26,F,R
